sample_name;sample_nr;FOV;DAPI;DAPI_FITC_FISH;DAPI_FITC;DAPI_FISH
J1T4GVHPG;4431;18;1192;69;574;74
J1T4GVHPG;4431;19;1350;113;708;131
J1T4GVHPG;4431;1;1266;87;642;93
J1T4GVHPG;4431;20;1297;89;661;97
J1T4GVHPG;4431;21;1296;82;662;88
J1T4GVHPG;4431;2;1228;103;680;112
J1T4GVHPG;4431;3;1180;84;552;90
J1T4GVHPG;4431;4;1175;58;553;64
J1T4GVHPG;4431;5;1218;83;619;93
J1T4GVHPG;4431;7;1357;97;643;121
J1T4GVHPG;4431;8;1235;96;636;102
J1T4GVHPG;4431;9;914;54;466;58
J1T7GVHPG;4731;10;142;0;76;1
J1T7GVHPG;4731;11;184;0;62;0
J1T7GVHPG;4731;12;153;0;59;0
J1T7GVHPG;4731;13;301;2;172;2
J1T7GVHPG;4731;14;136;4;63;4
J1T7GVHPG;4731;15;176;0;79;0
J1T7GVHPG;4731;16;226;10;102;11
J1T7GVHPG;4731;17;178;4;84;4
J1T7GVHPG;4731;18;196;0;80;0
J1T7GVHPG;4731;19;146;2;62;2
J1T7GVHPG;4731;1;225;0;106;0
J1T7GVHPG;4731;20;357;4;220;4
J1T7GVHPG;4731;3;208;0;97;0
J1T7GVHPG;4731;4;200;2;89;2
J1T7GVHPG;4731;5;178;3;103;3
J1T7GVHPG;4731;6;167;14;112;14
J1T7GVHPG;4731;7;185;2;78;3
J1T7GVHPG;4731;8;267;0;116;0
J1T7GVHPG;4731;9;289;1;162;1
J2T7GVHPG;5731;10;294;5;148;5
J2T7GVHPG;5731;11;375;3;206;4
J2T7GVHPG;5731;12;318;7;155;8
J2T7GVHPG;5731;13;274;10;157;10
J2T7GVHPG;5731;14;267;2;132;2
J2T7GVHPG;5731;15;243;5;146;5
J2T7GVHPG;5731;16;341;22;231;24
J2T7GVHPG;5731;17;302;4;179;4
J2T7GVHPG;5731;18;238;1;111;1
J2T7GVHPG;5731;19;292;3;154;3
J2T7GVHPG;5731;1;266;3;144;3
J2T7GVHPG;5731;20;297;2;160;3
J2T7GVHPG;5731;2;383;2;193;2
J2T7GVHPG;5731;3;404;4;187;5
J2T7GVHPG;5731;4;300;3;158;3
J2T7GVHPG;5731;5;290;0;116;0
J2T7GVHPG;5731;6;278;3;110;3
J2T7GVHPG;5731;7;296;1;146;1
J2T7GVHPG;5731;8;203;1;109;1
J2T7GVHPG;5731;9;185;2;77;2
J3T4GVHPG;6431;10;602;3;363;3
J3T4GVHPG;6431;11;617;2;338;3
J3T4GVHPG;6431;12;646;7;384;8
J3T4GVHPG;6431;13;639;1;364;1
J3T4GVHPG;6431;14;848;2;457;2
J3T4GVHPG;6431;15;556;3;322;3
J3T4GVHPG;6431;16;959;0;502;2
J3T4GVHPG;6431;17;1102;3;609;3
J3T4GVHPG;6431;18;636;4;349;4
J3T4GVHPG;6431;19;717;1;350;2
J3T4GVHPG;6431;20;1010;3;511;3
J3T4GVHPG;6431;21;975;1;505;2
J3T4GVHPG;6431;22;880;1;412;2
J3T4GVHPG;6431;23;1028;0;557;0
J3T4GVHPG;6431;2;969;162;544;164
J3T4GVHPG;6431;3;905;1;441;1
J3T4GVHPG;6431;4;508;64;303;67
J3T4GVHPG;6431;5;523;3;295;3
J3T4GVHPG;6431;6;979;2;433;3
J3T4GVHPG;6431;7;687;4;389;4
J3T4GVHPG;6431;8;776;3;491;5
J3T4GVHPG;6431;9;627;1;365;1
J3T7GVHPG;6731;10;174;0;126;0
J3T7GVHPG;6731;11;230;1;185;1
J3T7GVHPG;6731;12;123;0;68;0
J3T7GVHPG;6731;13;167;0;116;0
J3T7GVHPG;6731;14;430;0;341;0
J3T7GVHPG;6731;15;580;18;493;19
J3T7GVHPG;6731;16;188;0;149;0
J3T7GVHPG;6731;17;207;1;165;1
J3T7GVHPG;6731;18;219;1;146;1
J3T7GVHPG;6731;19;135;0;88;0
J3T7GVHPG;6731;1;93;0;66;0
J3T7GVHPG;6731;20;142;0;87;0
J3T7GVHPG;6731;21;178;4;116;4
J3T7GVHPG;6731;22;105;0;60;0
J3T7GVHPG;6731;23;109;0;62;0
J3T7GVHPG;6731;2;135;1;77;1
J3T7GVHPG;6731;3;226;0;144;0
J3T7GVHPG;6731;4;127;0;81;0
J3T7GVHPG;6731;5;301;1;202;1
J3T7GVHPG;6731;6;96;0;69;0
J3T7GVHPG;6731;7;144;0;94;0
J3T7GVHPG;6731;8;176;3;120;4
J3T7GVHPG;6731;9;152;0;89;0
T0GVHPG;31;10;129;2;50;2
T0GVHPG;31;11;87;0;36;0
T0GVHPG;31;12;91;0;42;0
T0GVHPG;31;13;74;0;29;0
T0GVHPG;31;14;94;0;39;0
T0GVHPG;31;15;101;1;42;1
T0GVHPG;31;16;95;1;39;1
T0GVHPG;31;17;78;2;35;2
T0GVHPG;31;18;114;0;46;0
T0GVHPG;31;19;110;1;46;1
T0GVHPG;31;1;84;1;29;1
T0GVHPG;31;20;120;2;41;2
T0GVHPG;31;21;68;0;27;0
T0GVHPG;31;2;84;1;27;1
T0GVHPG;31;3;84;0;22;0
T0GVHPG;31;4;91;1;24;1
T0GVHPG;31;5;109;1;38;1
T0GVHPG;31;7;82;0;23;0
T0GVHPG;31;8;116;1;47;1
T0GVHPG;31;9;89;0;30;0
C1T4PSUHPG;1441;10;31;0;26;0
C1T4PSUHPG;1441;11;26;0;22;0
C1T4PSUHPG;1441;12;25;0;18;0
C1T4PSUHPG;1441;13;19;0;14;0
C1T4PSUHPG;1441;14;29;0;20;0
C1T4PSUHPG;1441;15;24;0;17;0
C1T4PSUHPG;1441;16;27;0;24;0
C1T4PSUHPG;1441;17;26;0;18;0
C1T4PSUHPG;1441;18;26;0;23;0
C1T4PSUHPG;1441;19;15;0;13;0
C1T4PSUHPG;1441;1;20;0;16;0
C1T4PSUHPG;1441;20;29;0;24;0
C1T4PSUHPG;1441;2;35;0;21;0
C1T4PSUHPG;1441;3;27;0;19;0
C1T4PSUHPG;1441;4;35;0;26;0
C1T4PSUHPG;1441;5;27;0;21;0
C1T4PSUHPG;1441;6;28;0;19;0
C1T4PSUHPG;1441;7;18;0;16;0
C1T4PSUHPG;1441;8;24;0;20;0
C1T4PSUHPG;1441;9;24;0;14;0
C1T7PSUHPG;1741;10;55;2;39;2
C1T7PSUHPG;1741;11;63;0;41;0
C1T7PSUHPG;1741;12;98;5;60;5
C1T7PSUHPG;1741;13;96;6;82;6
C1T7PSUHPG;1741;14;67;1;55;1
C1T7PSUHPG;1741;15;148;8;110;8
C1T7PSUHPG;1741;16;143;0;99;0
C1T7PSUHPG;1741;17;150;1;112;1
C1T7PSUHPG;1741;18;66;2;42;2
C1T7PSUHPG;1741;19;84;0;54;0
C1T7PSUHPG;1741;1;87;0;2;0
C1T7PSUHPG;1741;20;74;0;30;0
C1T7PSUHPG;1741;2;86;0;2;0
C1T7PSUHPG;1741;3;73;1;47;1
C1T7PSUHPG;1741;4;74;1;51;1
C1T7PSUHPG;1741;5;68;2;52;3
C1T7PSUHPG;1741;6;85;0;60;0
C1T7PSUHPG;1741;7;38;0;28;0
C1T7PSUHPG;1741;8;98;0;76;0
C1T7PSUHPG;1741;9;91;0;65;0
C2T4PSUHPG;2441;10;184;0;140;0
C2T4PSUHPG;2441;11;184;2;129;2
C2T4PSUHPG;2441;12;186;0;123;0
C2T4PSUHPG;2441;13;192;2;116;2
C2T4PSUHPG;2441;14;89;0;60;1
C2T4PSUHPG;2441;15;231;0;163;0
C2T4PSUHPG;2441;16;237;1;169;1
C2T4PSUHPG;2441;17;276;0;206;0
C2T4PSUHPG;2441;18;316;1;205;1
C2T4PSUHPG;2441;19;325;2;237;2
C2T4PSUHPG;2441;1;328;0;222;0
C2T4PSUHPG;2441;20;249;0;188;0
C2T4PSUHPG;2441;2;307;1;188;1
C2T4PSUHPG;2441;3;216;0;137;0
C2T4PSUHPG;2441;4;156;1;117;1
C2T4PSUHPG;2441;5;295;1;190;1
C2T4PSUHPG;2441;6;327;1;220;1
C2T4PSUHPG;2441;7;325;0;218;0
C2T4PSUHPG;2441;8;373;0;227;0
C2T4PSUHPG;2441;9;321;4;236;5
C2T7PSUHPG;2741;10;107;0;77;0
C2T7PSUHPG;2741;11;148;0;99;0
C2T7PSUHPG;2741;12;133;0;98;0
C2T7PSUHPG;2741;13;104;0;75;0
C2T7PSUHPG;2741;14;56;1;37;1
C2T7PSUHPG;2741;15;112;0;82;0
C2T7PSUHPG;2741;16;84;0;61;0
C2T7PSUHPG;2741;17;116;0;74;0
C2T7PSUHPG;2741;18;94;0;74;0
C2T7PSUHPG;2741;19;87;0;61;0
C2T7PSUHPG;2741;1;84;1;58;1
C2T7PSUHPG;2741;20;122;0;80;0
C2T7PSUHPG;2741;21;122;0;81;0
C2T7PSUHPG;2741;2;119;0;86;0
C2T7PSUHPG;2741;3;124;0;90;0
C2T7PSUHPG;2741;5;106;0;71;0
C2T7PSUHPG;2741;6;94;0;64;0
C2T7PSUHPG;2741;7;90;0;60;0
C2T7PSUHPG;2741;8;115;0;79;0
C2T7PSUHPG;2741;9;98;0;63;0
C3T7PSUHPG;3741;10;64;0;37;0
C3T7PSUHPG;3741;11;42;0;32;0
C3T7PSUHPG;3741;12;70;0;36;0
C3T7PSUHPG;3741;13;60;0;39;0
C3T7PSUHPG;3741;14;48;0;28;0
C3T7PSUHPG;3741;15;55;0;35;0
C3T7PSUHPG;3741;16;61;0;41;0
C3T7PSUHPG;3741;17;44;0;30;0
C3T7PSUHPG;3741;18;37;0;23;0
C3T7PSUHPG;3741;19;62;0;38;0
C3T7PSUHPG;3741;1;46;0;32;0
C3T7PSUHPG;3741;20;68;0;42;0
C3T7PSUHPG;3741;2;81;0;50;0
C3T7PSUHPG;3741;3;60;0;33;0
C3T7PSUHPG;3741;4;61;0;43;0
C3T7PSUHPG;3741;5;55;0;36;0
C3T7PSUHPG;3741;6;90;0;58;0
C3T7PSUHPG;3741;7;63;0;28;0
C3T7PSUHPG;3741;8;66;0;36;0
C3T7PSUHPG;3741;9;40;0;32;0
J1T4PSUHPG;4441;10;1184;400;603;582
J1T4PSUHPG;4441;11;1040;353;575;441
J1T4PSUHPG;4441;12;1140;443;665;552
J1T4PSUHPG;4441;13;625;233;382;271
J1T4PSUHPG;4441;14;1059;514;705;601
J1T4PSUHPG;4441;15;954;401;566;477
J1T4PSUHPG;4441;16;1000;398;603;475
J1T4PSUHPG;4441;17;1255;594;836;712
J1T4PSUHPG;4441;18;1103;474;695;569
J1T4PSUHPG;4441;19;664;256;386;316
J1T4PSUHPG;4441;1;1272;552;819;626
J1T4PSUHPG;4441;20;909;393;557;470
J1T4PSUHPG;4441;2;892;365;563;434
J1T4PSUHPG;4441;3;1240;571;765;700
J1T4PSUHPG;4441;4;1230;474;744;545
J1T4PSUHPG;4441;5;1268;506;749;576
J1T4PSUHPG;4441;6;1207;474;728;535
J1T4PSUHPG;4441;7;1240;446;747;512
J1T4PSUHPG;4441;8;1105;404;659;489
J1T4PSUHPG;4441;9;1086;426;639;510
J1T7PSUHPG;4741;10;233;32;129;32
J1T7PSUHPG;4741;11;203;21;95;24
J1T7PSUHPG;4741;12;203;9;80;11
J1T7PSUHPG;4741;13;170;5;77;8
J1T7PSUHPG;4741;14;211;17;110;18
J1T7PSUHPG;4741;15;264;19;122;20
J1T7PSUHPG;4741;16;181;31;101;39
J1T7PSUHPG;4741;17;210;9;102;10
J1T7PSUHPG;4741;18;207;15;106;21
J1T7PSUHPG;4741;19;199;20;80;22
J1T7PSUHPG;4741;1;192;9;95;12
J1T7PSUHPG;4741;20;153;10;80;10
J1T7PSUHPG;4741;2;126;4;77;4
J1T7PSUHPG;4741;3;148;27;77;33
J1T7PSUHPG;4741;4;150;5;66;6
J1T7PSUHPG;4741;5;184;18;71;19
J1T7PSUHPG;4741;6;214;47;146;47
J1T7PSUHPG;4741;7;184;13;75;14
J1T7PSUHPG;4741;8;164;5;77;6
J1T7PSUHPG;4741;9;190;4;75;5
J2T4PSUHPG;5441;10;150;16;81;20
J2T4PSUHPG;5441;11;189;14;77;23
J2T4PSUHPG;5441;12;157;24;75;29
J2T4PSUHPG;5441;13;165;16;77;16
J2T4PSUHPG;5441;14;177;16;95;19
J2T4PSUHPG;5441;15;172;2;72;2
J2T4PSUHPG;5441;16;142;5;60;6
J2T4PSUHPG;5441;17;212;9;85;9
J2T4PSUHPG;5441;18;194;7;109;7
J2T4PSUHPG;5441;19;203;20;107;23
J2T4PSUHPG;5441;1;178;5;78;5
J2T4PSUHPG;5441;20;151;12;75;15
J2T4PSUHPG;5441;2;166;6;73;6
J2T4PSUHPG;5441;3;221;9;105;10
J2T4PSUHPG;5441;4;182;25;90;26
J2T4PSUHPG;5441;5;182;16;81;23
J2T4PSUHPG;5441;6;154;10;78;13
J2T4PSUHPG;5441;7;213;21;109;22
J2T4PSUHPG;5441;8;211;29;111;31
J2T4PSUHPG;5441;9;185;15;93;16
J2T7PSUHPG;5741;10;209;12;96;15
J2T7PSUHPG;5741;11;327;27;147;30
J2T7PSUHPG;5741;12;227;28;109;32
J2T7PSUHPG;5741;13;116;0;26;0
J2T7PSUHPG;5741;14;112;1;26;1
J2T7PSUHPG;5741;15;169;9;63;9
J2T7PSUHPG;5741;16;191;8;89;8
J2T7PSUHPG;5741;17;145;4;55;4
J2T7PSUHPG;5741;18;258;16;117;16
J2T7PSUHPG;5741;19;200;12;90;12
J2T7PSUHPG;5741;1;194;10;100;12
J2T7PSUHPG;5741;20;174;16;73;17
J2T7PSUHPG;5741;2;200;11;103;12
J2T7PSUHPG;5741;3;255;18;125;22
J2T7PSUHPG;5741;4;226;16;105;17
J2T7PSUHPG;5741;5;322;16;167;17
J2T7PSUHPG;5741;6;348;26;177;30
J2T7PSUHPG;5741;7;252;12;91;13
J2T7PSUHPG;5741;8;316;11;126;12
J2T7PSUHPG;5741;9;76;0;30;0
J3T4PSUHPG;6441;10;530;133;259;202
J3T4PSUHPG;6441;11;461;129;254;172
J3T4PSUHPG;6441;12;463;149;267;203
J3T4PSUHPG;6441;13;674;205;401;292
J3T4PSUHPG;6441;14;741;261;464;369
J3T4PSUHPG;6441;15;578;207;353;266
J3T4PSUHPG;6441;16;1046;421;664;573
J3T4PSUHPG;6441;17;735;264;438;354
J3T4PSUHPG;6441;18;739;254;455;329
J3T4PSUHPG;6441;19;582;228;348;295
J3T4PSUHPG;6441;1;401;113;228;146
J3T4PSUHPG;6441;20;472;157;265;213
J3T4PSUHPG;6441;2;832;268;464;370
J3T4PSUHPG;6441;3;1008;284;541;424
J3T4PSUHPG;6441;4;383;84;191;128
J3T4PSUHPG;6441;5;849;235;462;349
J3T4PSUHPG;6441;6;766;211;410;306
J3T4PSUHPG;6441;7;965;266;546;375
J3T4PSUHPG;6441;8;851;235;455;346
J3T4PSUHPG;6441;9;966;267;531;386
J3T7PSUHPG;6741;10;238;17;154;17
J3T7PSUHPG;6741;11;343;26;199;28
J3T7PSUHPG;6741;12;110;10;63;10
J3T7PSUHPG;6741;13;133;7;69;7
J3T7PSUHPG;6741;14;86;0;24;0
J3T7PSUHPG;6741;15;103;0;37;0
J3T7PSUHPG;6741;16;262;18;168;20
J3T7PSUHPG;6741;17;131;10;54;10
J3T7PSUHPG;6741;18;151;12;69;12
J3T7PSUHPG;6741;19;116;8;57;8
J3T7PSUHPG;6741;1;130;6;63;7
J3T7PSUHPG;6741;20;96;1;38;1
J3T7PSUHPG;6741;2;97;7;49;7
J3T7PSUHPG;6741;3;110;2;46;2
J3T7PSUHPG;6741;4;168;11;98;11
J3T7PSUHPG;6741;5;224;6;115;6
J3T7PSUHPG;6741;6;81;2;34;2
J3T7PSUHPG;6741;7;115;5;44;6
J3T7PSUHPG;6741;8;130;3;57;3
J3T7PSUHPG;6741;9;137;4;54;4
T0PSUHPG;41;10;125;0;37;0
T0PSUHPG;41;11;109;0;39;0
T0PSUHPG;41;12;91;0;27;0
T0PSUHPG;41;13;109;0;36;0
T0PSUHPG;41;14;97;1;33;1
T0PSUHPG;41;15;84;0;19;0
T0PSUHPG;41;16;118;1;29;3
T0PSUHPG;41;17;99;1;27;1
T0PSUHPG;41;18;81;0;15;0
T0PSUHPG;41;19;99;0;24;0
T0PSUHPG;41;1;132;1;52;1
T0PSUHPG;41;20;83;0;26;0
T0PSUHPG;41;2;116;0;35;0
T0PSUHPG;41;3;50;0;11;0
T0PSUHPG;41;4;33;0;5;0
T0PSUHPG;41;5;117;0;27;0
T0PSUHPG;41;6;113;0;29;0
T0PSUHPG;41;7;119;0;38;0
T0PSUHPG;41;8;136;1;34;1
T0PSUHPG;41;9;115;0;30;0
C1T4ALTRSG;1422;10;105;1;99;1
C1T4ALTRSG;1422;11;56;0;52;0
C1T4ALTRSG;1422;12;80;0;75;0
C1T4ALTRSG;1422;13;68;0;67;0
C1T4ALTRSG;1422;14;78;3;74;3
C1T4ALTRSG;1422;15;59;1;52;1
C1T4ALTRSG;1422;16;61;1;56;1
C1T4ALTRSG;1422;17;71;0;65;0
C1T4ALTRSG;1422;18;95;3;80;3
C1T4ALTRSG;1422;19;92;1;88;1
C1T4ALTRSG;1422;20;111;0;105;0
C1T4ALTRSG;1422;21;104;2;101;2
C1T4ALTRSG;1422;22;89;1;81;1
C1T4ALTRSG;1422;23;67;0;48;0
C1T4ALTRSG;1422;24;98;1;88;1
C1T4ALTRSG;1422;5;73;0;70;0
C1T4ALTRSG;1422;6;93;0;86;0
C1T4ALTRSG;1422;7;68;1;67;1
C1T4ALTRSG;1422;8;89;0;80;0
C1T4ALTRSG;1422;9;73;1;73;1
C1T7ALTRSG;1722;10;37;0;17;0
C1T7ALTRSG;1722;11;26;0;19;0
C1T7ALTRSG;1722;12;53;0;28;0
C1T7ALTRSG;1722;13;46;0;22;0
C1T7ALTRSG;1722;14;56;0;26;0
C1T7ALTRSG;1722;15;41;0;22;0
C1T7ALTRSG;1722;16;44;0;26;0
C1T7ALTRSG;1722;17;36;0;12;0
C1T7ALTRSG;1722;18;29;0;13;0
C1T7ALTRSG;1722;19;40;0;13;0
C1T7ALTRSG;1722;1;48;0;24;0
